noun_w_buah	noun_w_orang	cossim
penampilan	bangsawan	0.16
penampilan	pembantu	0.23
penampilan	pengarang	0.19
penampilan	pengelola	0.26
penampilan	pejuang	0.2
penampilan	tahanan	0.22
penampilan	pengikut	0.25
penampilan	rombongan	0.26
penampilan	pengajar	0.26
penampilan	pendidik	0.23
penampilan	penghuni	0.26
penampilan	pengembang	0.21
penampilan	jajaran	0.3
penampilan	pembuka	0.31
penampilan	penari	0.35
penampilan	pemberi	0.21
penampilan	pelayan	0.27
penampilan	pendatang	0.26
penampilan	pembunuh	0.14
penampilan	penyelenggara	0.3
penampilan	turunan	0.21
penampilan	pelukis	0.18
penampilan	utusan	0.17
penampilan	pembiayaan	0.3
penampilan	pengacara	0.15
penampilan	perawat	0.24
penampilan	penganut	0.21
penampilan	pengamat	0.29
penampilan	penghubung	0.16
penampilan	pesaing	0.24
penampilan	pengawas	0.22
penampilan	penjahat	0.23
penampilan	pelaksana	0.21
penampilan	kebangsaan	0.21
penampilan	pembicara	0.29
penampilan	pengantar	0.16
penampilan	pendengar	0.3
penampilan	pendamping	0.24
penampilan	pewaris	0.19
penampilan	pengungsi	0.12
penampilan	pengendara	0.27
penampilan	pencuri	0.19
penampilan	pemburu	0.17
penampilan	pengawal	0.23
penampilan	penemu	0.09
penampilan	pengemudi	0.21
penampilan	penerjemah	0.09
penampilan	pemandu	0.23
penampilan	tawanan	0.15
penampilan	penegak	0.17
penampilan	penutur	0.17
penampilan	penyihir	0.19
penampilan	pelamar	0.26
penampilan	pemasok	0.17
penampilan	penanda	0.28
penampilan	pemikir	0.18
penampilan	saingan	0.28
penampilan	pembimbing	0.23
penampilan	petinggi	0.23
penampilan	pelaut	0.18
penampilan	pengrajin	0.17
penampilan	langganan	0.26
penampilan	pencinta	0.23
penampilan	kenalan	0.26
penampilan	penyidik	0.19
penampilan	pelacur	0.16
penampilan	pengirim	0.16
penampilan	perusak	0.26
penampilan	pendiam	0.21
penampilan	pemeluk	0.15
penampilan	penikmat	0.28
penampilan	pemangku	0.17
penampilan	perampok	0.16
penampilan	pelarian	0.19
penampilan	pengidap	0.16
penampilan	penunjuk	0.22
penampilan	pemuka	0.16
penampilan	pengemis	0.24
penampilan	pemusik	0.3
penampilan	sukarelawan	0.12
penampilan	penerbang	0.2
penampilan	pejalan	0.24
penampilan	petinju	0.21
penampilan	penyandang	0.25
penampilan	penanggung	0.17
penampilan	penolong	0.15
penampilan	jagoan	0.25
penampilan	penembak	0.17
penampilan	penipu	0.18
penampilan	penyelamat	0.21
penampilan	pendaftar	0.18
penampilan	pelari	0.19
penampilan	pengiring	0.3
penampilan	penata	0.34
penampilan	pengambil	0.13
penampilan	penuntut	0.21
penampilan	pembina	0.18
penampilan	tanggungan	0.17
penampilan	pencetus	0.17
penampilan	pemangsa	0.19
penampilan	penyebar	0.09
penampilan	pemesan	0.21
penampilan	dermawan	0.12
penampilan	pemeriksa	0.17
penampilan	negarawan	0.12
penampilan	pengukur	0.21
penampilan	penambang	0.13
penampilan	pembajak	0.15
penampilan	budayawan	0.1
penampilan	perekam	0.23
penampilan	penyayang	0.2
penampilan	pemukul	0.14
penampilan	perencana	0.21
penampilan	pengumpul	0.16
penampilan	wirausahawan	0.14
penampilan	penangkap	0.2
penampilan	penyelam	0.16
penampilan	pemasar	0.21
penampilan	pemalas	0.13
penampilan	penarik	0.27
penampilan	pengembara	0.11
penampilan	gerilyawan	0.09
penampilan	penggagas	0.13
penampilan	penyembah	0.16
penampilan	penilai	0.33
penampilan	penguji	0.18
penampilan	pengunjuk	0.2
penampilan	penyembuh	0.18
penampilan	rohaniwan	0.1
penampilan	pemanah	0.19
penampilan	penyelidik	0.11
penampilan	penampil	0.52
penampilan	peranakan	0.14
penampilan	suruhan	0.07
penampilan	usahawan	0.12
penampilan	pelapor	0.21
penampilan	pemahat	0.14
penampilan	penunggu	0.14
penampilan	penurut	0.2
penampilan	pengusul	0.09
penampilan	pemimpi	0.12
penampilan	penyusup	0.2
penampilan	pemungut	0.14
penampilan	penceramah	0.19
penampilan	penggarap	0.2
penampilan	pelupa	0.13
penampilan	perupa	0.2
penampilan	penyendiri	0.17
penampilan	pemateri	0.25
penampilan	penggali	0.14
penampilan	penukar	0.17
penampilan	penyabar	0.16
penampilan	pelempar	0.14
penampilan	pemborong	0.13
penampilan	pendemo	0.25
penampilan	pencerita	0.27
penampilan	penyelundup	0.03
penampilan	penganggur	0.1
penampilan	penggiling	0.16
penampilan	pengulas	0.27
penampilan	penagih	0.1
penampilan	hartawan	0.17
penampilan	perumus	0.15
penampilan	peniup	0.18
penampilan	penggalang	0.16
penampilan	pembenci	0.27
penampilan	pengkaji	0.19
penampilan	pembebas	0.14
penampilan	pemetik	0.18
penampilan	penjilat	0.17
penampilan	pencabut	0.26
penampilan	peramah	0.19
penampilan	pengukir	0.17
penampilan	pengejar	0.24
penampilan	pemerah	0.23
penampilan	wiraswastawan	0.11
penampilan	pemulia	0.18
penampilan	penendang	0.26
penampilan	penyimak	0.33
penampilan	pelestari	0.22
penampilan	penjemput	0.19
penampilan	pembaru	0.18
penampilan	penghayat	0.24
penampilan	pengadu	0.21
penampilan	pemasak	0.2
penampilan	pembobol	0.21
penampilan	penggemblengan	0.24
penampilan	penghasut	0.14
penampilan	penderma	0.24
penampilan	pemaksa	0.18
penampilan	peragu	0.18
penampilan	pengekor	0.21
penampilan	perayu	0.3
penampilan	pendebat	0.23
penampilan	penyuara	0.26
penampilan	pemimpinan	0.28
penampilan	penghadang	0.21
penampilan	pengasah	0.24
penampilan	pengutang	0.17
penampilan	pembisik	0.21
penampilan	pengetuk	0.21
penampilan	pemberang	0.29
penampilan	peneguh	0.26
penampilan	pewirausaha	0.23
penampilan	pencuriga	0.27
penampilan	pengalah	0.36
penampilan	pengalasan	0.24
penampilan	pengamuk	0.24
aturan	pemain	0.28
aturan	penduduk	0.12
aturan	pengguna	0.24
aturan	wisatawan	0.09
aturan	penelitian	0.25
aturan	pasangan	0.29
aturan	penulis	0.2
aturan	pemimpin	0.25
aturan	peserta	0.26
aturan	pengunjung	0.14
aturan	penderita	0.16
aturan	pembelajaran	0.32
aturan	pelayanan	0.31
aturan	kehilangan	0.24
aturan	keturunan	0.2
aturan	pemilik	0.23
aturan	penyanyi	0.08
aturan	karyawan	0.19
aturan	pelanggan	0.19
aturan	kelahiran	0.12
aturan	perdagangan	0.32
aturan	petani	0.16
aturan	pekerja	0.22
aturan	kepercayaan	0.33
aturan	pemuda	0.11
aturan	penumpang	0.16
aturan	pimpinan	0.28
aturan	pembaca	0.18
aturan	kekurangan	0.25
aturan	pejabat	0.26
aturan	campuran	0.35
aturan	pelaku	0.27
aturan	peneliti	0.16
aturan	pengusaha	0.24
aturan	pendukung	0.29
aturan	petunjuk	0.52
aturan	pemenang	0.26
aturan	petugas	0.31
aturan	perbaikan	0.29
aturan	pelatih	0.25
aturan	pedagang	0.19
aturan	pelajar	0.15
aturan	pengurus	0.24
aturan	jurusan	0.25
aturan	ilmuwan	0.16
aturan	pendiri	0.24
aturan	angkatan	0.16
aturan	sasaran	0.26
aturan	pembuat	0.34
aturan	penjual	0.2
aturan	pengganti	0.26
aturan	perwakilan	0.22
aturan	lulusan	0.15
aturan	pembeli	0.17
aturan	penerima	0.2
aturan	pergerakan	0.25
aturan	pemegang	0.29
aturan	penyedia	0.31
aturan	penjaga	0.25
aturan	pencari	0.2
aturan	pembawa	0.18
aturan	undangan	0.35
aturan	cadangan	0.24
aturan	pemeran	0.17
aturan	bangsawan	0.14
aturan	pembantu	0.22
aturan	pengarang	0.17
aturan	pengelola	0.32
aturan	pejuang	0.15
aturan	tahanan	0.21
aturan	pengikut	0.19
aturan	rombongan	0.2
aturan	pengajar	0.21
aturan	pendidik	0.2
aturan	penghuni	0.19
aturan	pengembang	0.29
aturan	jajaran	0.24
aturan	pembuka	0.27
aturan	penari	0.15
aturan	pemberi	0.28
aturan	pelayan	0.18
aturan	pendatang	0.17
aturan	pembunuh	0.12
aturan	penyelenggara	0.34
aturan	turunan	0.32
aturan	pelukis	0.1
aturan	utusan	0.14
aturan	pembiayaan	0.29
aturan	pengacara	0.15
aturan	perawat	0.17
aturan	penganut	0.3
aturan	pengamat	0.25
aturan	penghubung	0.21
aturan	pesaing	0.2
aturan	pengawas	0.32
aturan	penjahat	0.2
aturan	pelaksana	0.35
aturan	kebangsaan	0.24
aturan	pembicara	0.15
aturan	pengantar	0.24
aturan	pendengar	0.09
aturan	pendamping	0.29
aturan	pewaris	0.19
aturan	pengungsi	0.14
aturan	pengendara	0.28
aturan	pencuri	0.13
aturan	pemburu	0.14
aturan	pengawal	0.27
aturan	penemu	0.19
aturan	pengemudi	0.25
aturan	penerjemah	0.18
aturan	pemandu	0.27
aturan	tawanan	0.17
aturan	penegak	0.35
aturan	penutur	0.14
aturan	penyihir	0.1
aturan	pelamar	0.14
aturan	pemasok	0.23
aturan	penanda	0.28
aturan	pemikir	0.2
aturan	saingan	0.21
aturan	pembimbing	0.24
aturan	petinggi	0.23
aturan	pelaut	0.12
aturan	pengrajin	0.13
aturan	langganan	0.17
aturan	pencinta	0.18
aturan	kenalan	0.19
aturan	penyidik	0.18
aturan	pelacur	0.16
aturan	pengirim	0.13
aturan	perusak	0.19
aturan	pendiam	0.1
aturan	pemeluk	0.23
aturan	penikmat	0.15
aturan	pemangku	0.27
aturan	perampok	0.09
aturan	pelarian	0.15
aturan	pengidap	0.07
aturan	penunjuk	0.24
aturan	pemuka	0.2
aturan	pengemis	0.18
aturan	pemusik	0.11
aturan	sukarelawan	0.12
aturan	penerbang	0.13
aturan	pejalan	0.2
aturan	petinju	0.12
aturan	penyandang	0.14
aturan	penanggung	0.26
aturan	penolong	0.15
aturan	jagoan	0.16
aturan	penembak	0.17
aturan	penipu	0.14
aturan	penyelamat	0.1
aturan	pendaftar	0.22
aturan	pelari	0.15
aturan	pengiring	0.18
aturan	penata	0.3
aturan	pengambil	0.25
aturan	penuntut	0.18
aturan	pembina	0.25
aturan	tanggungan	0.19
aturan	pencetus	0.26
aturan	pemangsa	0.09
aturan	penyebar	0.15
aturan	pemesan	0.23
aturan	dermawan	0.08
aturan	pemeriksa	0.23
aturan	negarawan	0.09
aturan	pengukur	0.26
aturan	penambang	0.17
aturan	pembajak	0.14
aturan	budayawan	0.07
aturan	perekam	0.2
aturan	penyayang	0.12
aturan	pemukul	0.18
aturan	perencana	0.26
aturan	pengumpul	0.18
aturan	wirausahawan	0.09
aturan	penangkap	0.18
aturan	penyelam	0.12
aturan	pemasar	0.22
aturan	pemalas	0.16
aturan	penarik	0.16
aturan	pengembara	0.1
aturan	gerilyawan	0.06
aturan	penggagas	0.19
aturan	penyembah	0.14
aturan	penilai	0.26
aturan	penguji	0.21
aturan	pengunjuk	0.14
aturan	penyembuh	0.12
aturan	rohaniwan	0.16
aturan	pemanah	0.17
aturan	penyelidik	0.13
aturan	penampil	0.16
aturan	peranakan	0.09
aturan	suruhan	0.3
aturan	usahawan	0.13
aturan	pelapor	0.23
aturan	pemahat	0.12
aturan	penunggu	0.16
aturan	penurut	0.23
aturan	pengusul	0.21
aturan	pemimpi	0.11
aturan	penyusup	0.19
aturan	pemungut	0.25
aturan	penceramah	0.14
aturan	penggarap	0.2
aturan	pelupa	0.12
aturan	perupa	0.08
aturan	penyendiri	0.11
aturan	pemateri	0.21
aturan	penggali	0.1
aturan	penukar	0.2
aturan	penyabar	0.11
aturan	pelempar	0.22
aturan	pemborong	0.14
aturan	pendemo	0.22
aturan	pencerita	0.12
aturan	penyelundup	0.1
aturan	penganggur	0.07
aturan	penggiling	0.14
aturan	pengulas	0.16
aturan	penagih	0.21
aturan	hartawan	0.05
aturan	perumus	0.37
aturan	peniup	0.12
aturan	penggalang	0.26
aturan	pembenci	0.14
aturan	pengkaji	0.19
aturan	pembebas	0.09
aturan	pemetik	0.17
aturan	penjilat	0.1
aturan	pencabut	0.18
aturan	peramah	0.09
aturan	pengukir	0.17
aturan	pengejar	0.16
aturan	pemerah	0.13
aturan	wiraswastawan	0.03
aturan	pemulia	0.13
aturan	penendang	0.23
aturan	penyimak	0.11
aturan	pelestari	0.2
aturan	penjemput	0.16
aturan	pembaru	0.2
aturan	penghayat	0.25
aturan	pengadu	0.19
aturan	pemasak	0.19
aturan	pembobol	0.17
aturan	penggemblengan	0.19
aturan	penghasut	0.17
aturan	penderma	0.14
aturan	pemaksa	0.31
aturan	peragu	0.19
aturan	pengekor	0.25
aturan	perayu	0.18
aturan	pendebat	0.16
aturan	penyuara	0.18
aturan	pemimpinan	0.24
aturan	penghadang	0.22
aturan	pengasah	0.22
aturan	pengutang	0.21
aturan	pembisik	0.21
aturan	pengetuk	0.2
aturan	pemberang	0.16
aturan	peneguh	0.29
aturan	pewirausaha	0.18
aturan	pencuriga	0.24
aturan	pengalah	0.31
aturan	pengalasan	0.32
aturan	pengamuk	0.25
harapan	pemain	0.27
harapan	penduduk	0.26
harapan	pengguna	0.21
harapan	wisatawan	0.23
harapan	penelitian	0.28
harapan	pasangan	0.32
harapan	penulis	0.32
harapan	pemimpin	0.35
harapan	peserta	0.31
harapan	pengunjung	0.29
harapan	penderita	0.25
harapan	pembelajaran	0.3
harapan	pelayanan	0.37
harapan	kehilangan	0.39
harapan	keturunan	0.31
harapan	pemilik	0.24
harapan	penyanyi	0.26
harapan	karyawan	0.25
harapan	pelanggan	0.34
harapan	kelahiran	0.28
harapan	perdagangan	0.21
harapan	petani	0.28
harapan	pekerja	0.22
harapan	kepercayaan	0.5
harapan	pemuda	0.31
harapan	penumpang	0.26
harapan	pimpinan	0.32
harapan	pembaca	0.36
harapan	kekurangan	0.32
harapan	pejabat	0.27
harapan	campuran	0.22
harapan	pelaku	0.27
harapan	peneliti	0.22
harapan	pengusaha	0.27
harapan	pendukung	0.31
harapan	petunjuk	0.42
harapan	pemenang	0.28
harapan	petugas	0.23
harapan	perbaikan	0.34
harapan	pelatih	0.28
harapan	pedagang	0.2
harapan	pelajar	0.26
harapan	pengurus	0.25
harapan	jurusan	0.26
harapan	ilmuwan	0.18
harapan	pendiri	0.21
harapan	angkatan	0.23
harapan	sasaran	0.36
harapan	pembuat	0.25
harapan	penjual	0.24
harapan	pengganti	0.25
harapan	perwakilan	0.26
harapan	lulusan	0.33
harapan	pembeli	0.29
harapan	penerima	0.29
harapan	pergerakan	0.24
harapan	pemegang	0.28
harapan	penyedia	0.26
harapan	penjaga	0.21
harapan	pencari	0.29
harapan	pembawa	0.27
harapan	undangan	0.32
harapan	cadangan	0.28
harapan	pemeran	0.24
harapan	bangsawan	0.17
harapan	pembantu	0.18
harapan	pengarang	0.25
harapan	pengelola	0.24
harapan	pejuang	0.27
harapan	tahanan	0.2
harapan	pengikut	0.23
harapan	rombongan	0.26
harapan	pengajar	0.25
harapan	pendidik	0.31
harapan	penghuni	0.25
harapan	pengembang	0.22
harapan	jajaran	0.3
harapan	pembuka	0.24
harapan	penari	0.19
harapan	pemberi	0.33
harapan	pelayan	0.27
harapan	pendatang	0.2
harapan	pembunuh	0.23
harapan	penyelenggara	0.3
harapan	turunan	0.15
harapan	pelukis	0.17
harapan	utusan	0.21
harapan	pembiayaan	0.31
harapan	pengacara	0.17
harapan	perawat	0.27
harapan	penganut	0.21
harapan	pengamat	0.2
harapan	penghubung	0.23
harapan	pesaing	0.26
harapan	pengawas	0.21
harapan	penjahat	0.22
harapan	pelaksana	0.29
harapan	kebangsaan	0.31
harapan	pembicara	0.22
harapan	pengantar	0.27
harapan	pendengar	0.29
harapan	pendamping	0.32
harapan	pewaris	0.23
harapan	pengungsi	0.22
harapan	pengendara	0.17
harapan	pencuri	0.19
harapan	pemburu	0.22
harapan	pengawal	0.23
harapan	penemu	0.19
harapan	pengemudi	0.17
harapan	penerjemah	0.14
harapan	pemandu	0.18
harapan	tawanan	0.25
harapan	penegak	0.28
harapan	penutur	0.2
harapan	penyihir	0.19
harapan	pelamar	0.28
harapan	pemasok	0.23
harapan	penanda	0.26
harapan	pemikir	0.27
harapan	saingan	0.31
harapan	pembimbing	0.28
harapan	petinggi	0.26
harapan	pelaut	0.2
harapan	pengrajin	0.15
harapan	langganan	0.23
harapan	pencinta	0.24
harapan	kenalan	0.26
harapan	penyidik	0.18
harapan	pelacur	0.2
harapan	pengirim	0.25
harapan	perusak	0.17
harapan	pendiam	0.13
harapan	pemeluk	0.18
harapan	penikmat	0.23
harapan	pemangku	0.31
harapan	perampok	0.12
harapan	pelarian	0.28
harapan	pengidap	0.21
harapan	penunjuk	0.2
harapan	pemuka	0.22
harapan	pengemis	0.25
harapan	pemusik	0.2
harapan	sukarelawan	0.18
harapan	penerbang	0.25
harapan	pejalan	0.17
harapan	petinju	0.23
harapan	penyandang	0.28
harapan	penanggung	0.26
harapan	penolong	0.28
harapan	jagoan	0.23
harapan	penembak	0.17
harapan	penipu	0.17
harapan	penyelamat	0.34
harapan	pendaftar	0.24
harapan	pelari	0.22
harapan	pengiring	0.24
harapan	penata	0.19
harapan	pengambil	0.31
harapan	penuntut	0.21
harapan	pembina	0.28
harapan	tanggungan	0.27
harapan	pencetus	0.19
harapan	pemangsa	0.23
harapan	penyebar	0.14
harapan	pemesan	0.29
harapan	dermawan	0.18
harapan	pemeriksa	0.19
harapan	negarawan	0.24
harapan	pengukur	0.18
harapan	penambang	0.18
harapan	pembajak	0.19
harapan	budayawan	0.17
harapan	perekam	0.2
harapan	penyayang	0.23
harapan	pemukul	0.14
harapan	perencana	0.24
harapan	pengumpul	0.17
harapan	wirausahawan	0.23
harapan	penangkap	0.2
harapan	penyelam	0.15
harapan	pemasar	0.25
harapan	pemalas	0.16
harapan	penarik	0.26
harapan	pengembara	0.18
harapan	gerilyawan	0.15
harapan	penggagas	0.24
harapan	penyembah	0.21
harapan	penilai	0.24
harapan	penguji	0.16
harapan	pengunjuk	0.18
harapan	penyembuh	0.25
harapan	rohaniwan	0.15
harapan	pemanah	0.24
harapan	penyelidik	0.16
harapan	penampil	0.2
harapan	peranakan	0.17
harapan	suruhan	0.22
harapan	usahawan	0.27
harapan	pelapor	0.17
harapan	pemahat	0.17
harapan	penunggu	0.24
harapan	penurut	0.19
harapan	pengusul	0.19
harapan	pemimpi	0.34
harapan	penyusup	0.14
harapan	pemungut	0.14
harapan	penceramah	0.16
harapan	penggarap	0.16
harapan	pelupa	0.19
harapan	perupa	0.16
harapan	penyendiri	0.1
harapan	pemateri	0.23
harapan	penggali	0.15
harapan	penukar	0.09
harapan	penyabar	0.21
harapan	pelempar	0.17
harapan	pemborong	0.13
harapan	pendemo	0.22
harapan	pencerita	0.2
harapan	penyelundup	0.17
harapan	penganggur	0.28
harapan	penggiling	0.14
harapan	pengulas	0.16
harapan	penagih	0.18
harapan	hartawan	0.2
harapan	perumus	0.2
harapan	peniup	0.18
harapan	penggalang	0.26
harapan	pembenci	0.19
harapan	pengkaji	0.2
harapan	pembebas	0.25
harapan	pemetik	0.24
harapan	penjilat	0.17
harapan	pencabut	0.2
harapan	peramah	0.16
harapan	pengukir	0.21
harapan	pengejar	0.35
harapan	pemerah	0.12
harapan	wiraswastawan	0.2
harapan	pemulia	0.2
harapan	penendang	0.21
harapan	penyimak	0.26
harapan	pelestari	0.19
harapan	penjemput	0.31
harapan	pembaru	0.21
harapan	penghayat	0.24
harapan	pengadu	0.19
harapan	pemasak	0.15
harapan	pembobol	0.11
harapan	penggemblengan	0.23
harapan	penghasut	0.17
harapan	penderma	0.23
harapan	pemaksa	0.2
harapan	peragu	0.27
harapan	pengekor	0.27
harapan	perayu	0.21
harapan	pendebat	0.11
harapan	penyuara	0.24
harapan	pemimpinan	0.29
harapan	penghadang	0.25
harapan	pengasah	0.29
harapan	pengutang	0.27
harapan	pembisik	0.31
harapan	pengetuk	0.27
harapan	pemberang	0.23
harapan	peneguh	0.39
harapan	pewirausaha	0.33
harapan	pencuriga	0.26
harapan	pengalah	0.38
harapan	pengalasan	0.39
harapan	pengamuk	0.29
perencanaan	pemain	0.27
perencanaan	penduduk	0.25
perencanaan	pengguna	0.23
perencanaan	wisatawan	0.21
perencanaan	penelitian	0.37
perencanaan	pasangan	0.26
perencanaan	penulis	0.34
perencanaan	pemimpin	0.36
perencanaan	peserta	0.32
perencanaan	pengunjung	0.2
perencanaan	penderita	0.23
perencanaan	pembelajaran	0.46
perencanaan	pelayanan	0.41
perencanaan	kehilangan	0.26
perencanaan	keturunan	0.17
perencanaan	pemilik	0.24
perencanaan	penyanyi	0.23
perencanaan	karyawan	0.32
perencanaan	pelanggan	0.27
perencanaan	kelahiran	0.28
perencanaan	perdagangan	0.33
perencanaan	petani	0.2
perencanaan	pekerja	0.29
perencanaan	kepercayaan	0.28
perencanaan	pemuda	0.22
perencanaan	penumpang	0.22
perencanaan	pimpinan	0.36
perencanaan	pembaca	0.25
perencanaan	kekurangan	0.31
perencanaan	pejabat	0.29
perencanaan	campuran	0.29
perencanaan	pelaku	0.33
perencanaan	peneliti	0.25
perencanaan	pengusaha	0.32
perencanaan	pendukung	0.37
perencanaan	petunjuk	0.31
perencanaan	pemenang	0.24
perencanaan	petugas	0.28
perencanaan	perbaikan	0.41
perencanaan	pelatih	0.32
perencanaan	pedagang	0.24
perencanaan	pelajar	0.24
perencanaan	pengurus	0.28
perencanaan	jurusan	0.29
perencanaan	ilmuwan	0.17
perencanaan	pendiri	0.26
perencanaan	angkatan	0.2
perencanaan	sasaran	0.4
perencanaan	pembuat	0.35
perencanaan	penjual	0.21
perencanaan	pengganti	0.21
perencanaan	perwakilan	0.21
perencanaan	lulusan	0.27
perencanaan	pembeli	0.27
perencanaan	penerima	0.32
perencanaan	pergerakan	0.34
perencanaan	pemegang	0.3
perencanaan	penyedia	0.36
perencanaan	penjaga	0.17
perencanaan	pencari	0.21
perencanaan	pembawa	0.2
perencanaan	undangan	0.26
perencanaan	cadangan	0.33
perencanaan	pemeran	0.28
perencanaan	bangsawan	0.11
perencanaan	pembantu	0.28
perencanaan	pengarang	0.25
perencanaan	pengelola	0.39
perencanaan	pejuang	0.22
perencanaan	tahanan	0.22
perencanaan	pengikut	0.14
perencanaan	rombongan	0.24
perencanaan	pengajar	0.3
perencanaan	pendidik	0.31
perencanaan	penghuni	0.19
perencanaan	pengembang	0.34
perencanaan	jajaran	0.32
perencanaan	pembuka	0.22
perencanaan	penari	0.16
perencanaan	pemberi	0.26
perencanaan	pelayan	0.21
perencanaan	pendatang	0.13
perencanaan	pembunuh	0.13
perencanaan	penyelenggara	0.37
perencanaan	turunan	0.18
perencanaan	pelukis	0.17
perencanaan	utusan	0.15
perencanaan	pembiayaan	0.44
perencanaan	pengacara	0.21
perencanaan	perawat	0.27
perencanaan	penganut	0.17
perencanaan	pengamat	0.28
perencanaan	penghubung	0.27
perencanaan	pesaing	0.23
perencanaan	pengawas	0.37
perencanaan	penjahat	0.18
perencanaan	pelaksana	0.46
perencanaan	kebangsaan	0.2
perencanaan	pembicara	0.23
perencanaan	pengantar	0.26
perencanaan	pendengar	0.18
perencanaan	pendamping	0.28
perencanaan	pewaris	0.16
perencanaan	pengungsi	0.19
perencanaan	pengendara	0.26
perencanaan	pencuri	0.17
perencanaan	pemburu	0.17
perencanaan	pengawal	0.27
perencanaan	penemu	0.17
perencanaan	pengemudi	0.25
perencanaan	penerjemah	0.19
perencanaan	pemandu	0.26
perencanaan	tawanan	0.15
perencanaan	penegak	0.21
perencanaan	penutur	0.13
perencanaan	penyihir	0.17
perencanaan	pelamar	0.21
perencanaan	pemasok	0.3
perencanaan	penanda	0.26
perencanaan	pemikir	0.31
perencanaan	saingan	0.19
perencanaan	pembimbing	0.25
perencanaan	petinggi	0.25
perencanaan	pelaut	0.13
perencanaan	pengrajin	0.2
perencanaan	langganan	0.22
perencanaan	pencinta	0.17
perencanaan	kenalan	0.21
perencanaan	penyidik	0.27
perencanaan	pelacur	0.09
perencanaan	pengirim	0.21
perencanaan	perusak	0.19
perencanaan	pendiam	0.1
perencanaan	pemeluk	0.15
perencanaan	penikmat	0.19
perencanaan	pemangku	0.32
perencanaan	perampok	0.17
perencanaan	pelarian	0.26
perencanaan	pengidap	0.16
perencanaan	penunjuk	0.2
perencanaan	pemuka	0.22
perencanaan	pengemis	0.18
perencanaan	pemusik	0.19
perencanaan	sukarelawan	0.16
perencanaan	penerbang	0.2
perencanaan	pejalan	0.23
perencanaan	petinju	0.17
perencanaan	penyandang	0.17
perencanaan	penanggung	0.33
perencanaan	penolong	0.15
perencanaan	jagoan	0.14
perencanaan	penembak	0.18
perencanaan	penipu	0.14
perencanaan	penyelamat	0.19
perencanaan	pendaftar	0.15
perencanaan	pelari	0.18
perencanaan	pengiring	0.26
perencanaan	penata	0.34
perencanaan	pengambil	0.37
perencanaan	penuntut	0.16
perencanaan	pembina	0.31
perencanaan	tanggungan	0.26
perencanaan	pencetus	0.26
perencanaan	pemangsa	0.17
perencanaan	penyebar	0.14
perencanaan	pemesan	0.22
perencanaan	dermawan	0.15
perencanaan	pemeriksa	0.25
perencanaan	negarawan	0.19
perencanaan	pengukur	0.3
perencanaan	penambang	0.17
perencanaan	pembajak	0.09
perencanaan	budayawan	0.17
perencanaan	perekam	0.34
perencanaan	penyayang	0.17
perencanaan	pemukul	0.15
perencanaan	perencana	0.64
perencanaan	pengumpul	0.2
perencanaan	wirausahawan	0.29
perencanaan	penangkap	0.16
perencanaan	penyelam	0.12
perencanaan	pemasar	0.31
perencanaan	pemalas	0.15
perencanaan	penarik	0.15
perencanaan	pengembara	0.19
perencanaan	gerilyawan	0.17
perencanaan	penggagas	0.31
perencanaan	penyembah	0.08
perencanaan	penilai	0.35
perencanaan	penguji	0.16
perencanaan	pengunjuk	0.22
perencanaan	penyembuh	0.11
perencanaan	rohaniwan	0.15
perencanaan	pemanah	0.23
perencanaan	penyelidik	0.22
perencanaan	penampil	0.21
perencanaan	peranakan	0.14
perencanaan	suruhan	0.09
perencanaan	usahawan	0.27
perencanaan	pelapor	0.22
perencanaan	pemahat	0.2
perencanaan	penunggu	0.11
perencanaan	penurut	0.12
