noun_w_buah	noun_w_orang	cossim
proses	desainer	0.2
proses	kapten	0.09
proses	sekutu	0.13
proses	alumni	0.21
proses	sponsor	0.17
proses	atasan	0.19
proses	vokalis	0.09
proses	santri	0.18
proses	sekretaris	0.17
proses	jurnalis	0.19
proses	kritikus	0.16
proses	oknum	0.21
proses	konsultan	0.31
proses	turis	0.11
proses	bidan	0.15
proses	rasul	0.17
proses	iblis	0.17
proses	demonstrasi	0.38
proses	janda	0.11
proses	elit	0.18
proses	kader	0.25
proses	waris	0.19
proses	insinyur	0.18
proses	dukun	0.12
proses	audit	0.38
proses	duta	0.15
proses	doktor	0.2
proses	bubur	0.17
proses	intelijen	0.24
proses	praktisi	0.32
proses	walikota	0.07
proses	finalis	0.19
proses	panglima	0.11
proses	imigran	0.18
proses	resepsionis	0.11
proses	delegasi	0.16
proses	spektrum	0.24
proses	keponakan	0.05
proses	teknisi	0.25
proses	jago	0.2
proses	kiper	0.08
proses	propaganda	0.25
proses	analis	0.18
proses	striker	0.08
proses	ekonom	0.14
proses	tuna	0.1
proses	supir	0.13
proses	ksatria	0.1
proses	dalang	0.25
proses	wirausaha	0.27
proses	majikan	0.15
proses	administrator	0.21
proses	pucuk	0.16
proses	kapitalis	0.2
proses	agensi	0.23
proses	mukmin	0.14
proses	detektif	0.1
proses	jaksa	0.16
proses	kolektor	0.15
proses	macan	0.1
proses	preman	0.09
proses	direksi	0.2
proses	fasilitator	0.31
proses	kristen	0.14
proses	bibi	0.05
proses	pramuka	0.08
proses	botani	0.13
proses	jemaah	0.19
proses	debitur	0.2
proses	diktator	0.14
proses	abdi	0.11
proses	lurah	0.13
proses	milisi	0.11
proses	demonstran	0.1
proses	sandera	0.14
proses	astronot	0.16
proses	serdadu	0.06
proses	bendahara	0.18
proses	kuli	0.15
proses	kreditur	0.14
proses	biang	0.26
proses	separatis	0.19
proses	mumi	0.15
proses	informan	0.15
proses	humas	0.23
proses	cleaning	0.21
proses	duda	0.08
proses	eksportir	0.16
proses	wiraswasta	0.16
proses	nona	0.05
proses	deputi	0.12
proses	firaun	0.11
proses	marinir	0.07
proses	inspektur	0.17
proses	pialang	0.12
proses	miliarder	0.09
proses	satria	0.05
proses	panelis	0.19
proses	habib	0.07
proses	penterjemah	0.2
proses	wapres	0.08
proses	marxis	0.11
proses	madam	0.08
desa	dalam	0.29
desa	tahun	0.24
desa	orang	0.39
desa	saat	0.29
desa	anak	0.33
desa	tempat	0.43
desa	diri	0.2
desa	manusia	0.27
desa	hasil	0.22
desa	masyarakat	0.53
desa	kelas	0.27
desa	hidup	0.29
desa	wanita	0.26
desa	anggota	0.33
desa	keluarga	0.39
desa	data	0.22
desa	ibu	0.29
desa	kelompok	0.41
desa	jam	0.16
desa	tim	0.29
desa	kulit	0.25
desa	bisnis	0.23
desa	siswa	0.29
desa	pihak	0.3
desa	pria	0.26
desa	media	0.24
desa	guru	0.3
desa	perempuan	0.35
desa	kepala	0.4
desa	bumi	0.27
desa	politik	0.28
desa	teman	0.26
desa	bangsa	0.35
desa	batu	0.32
desa	warga	0.57
desa	perangkat	0.39
desa	model	0.16
desa	bayi	0.26
desa	mahasiswa	0.25
desa	dokter	0.24
desa	internet	0.22
desa	raja	0.34
desa	rakyat	0.43
desa	ahli	0.2
desa	tokoh	0.42
desa	pasukan	0.34
desa	tenaga	0.23
desa	kaum	0.31
desa	istri	0.27
desa	militer	0.32
desa	karakter	0.22
desa	gadis	0.38
desa	suami	0.21
desa	calon	0.26
desa	ayah	0.22
desa	tamu	0.21
desa	individu	0.28
desa	remaja	0.3
desa	umat	0.32
desa	mantan	0.21
desa	matahari	0.13
desa	tipe	0.13
desa	burung	0.24
desa	korban	0.26
desa	konsumen	0.19
desa	putra	0.29
desa	saudara	0.28
desa	manajemen	0.18
desa	agen	0.24
desa	tentara	0.33
desa	objek	0.33
desa	generasi	0.27
desa	putri	0.28
desa	umur	0.24
desa	presiden	0.29
desa	pajak	0.26
desa	makhluk	0.28
desa	ujung	0.34
desa	pasien	0.22
desa	kelapa	0.27
desa	polisi	0.3
desa	luka	0.18
desa	suhu	0.13
desa	sahabat	0.2
desa	staf	0.21
desa	radio	0.26
desa	kampung	0.58
desa	aktor	0.26
desa	ulama	0.28
desa	artis	0.24
desa	kontak	0.14
desa	lelaki	0.32
desa	murid	0.3
desa	ketua	0.28
desa	wakil	0.28
desa	pegawai	0.32
desa	musuh	0.23
desa	adik	0.24
desa	dewa	0.25
desa	biji	0.21
desa	kakak	0.21
desa	produsen	0.23
desa	menteri	0.31
desa	profesi	0.28
desa	mitra	0.24
desa	raksasa	0.24
desa	manajer	0.23
desa	dosen	0.22
desa	sutradara	0.19
desa	buruh	0.29
desa	nenek	0.3
desa	induk	0.28
desa	rekan	0.19
desa	tetangga	0.4
desa	kuasa	0.1
desa	bandar	0.32
desa	terapi	0.08
desa	malaikat	0.18
desa	gubernur	0.3
desa	prajurit	0.34
desa	tukang	0.24
desa	operator	0.2
desa	pakar	0.17
desa	wartawan	0.27
desa	pacar	0.17
desa	produser	0.17
desa	senior	0.2
desa	wali	0.3
desa	saksi	0.26
desa	kawan	0.2
desa	hamba	0.19
desa	obyek	0.33
desa	seniman	0.3
desa	dewan	0.38
desa	hakim	0.21
desa	kaisar	0.22
desa	famili	0.24
desa	pahlawan	0.27
desa	investor	0.27
desa	perwira	0.3
desa	legenda	0.28
desa	eksekutif	0.18
desa	budak	0.24
desa	mama	0.11
desa	kerangka	0.22
desa	cucu	0.24
desa	tambang	0.3
desa	nelayan	0.46
desa	hantu	0.26
desa	atlet	0.24
desa	isteri	0.21
desa	pendeta	0.35
desa	direktur	0.19
desa	politikus	0.27
desa	formasi	0.16
desa	panitia	0.25
desa	aktivis	0.23
desa	jenderal	0.25
desa	pilot	0.25
desa	kandidat	0.26
desa	mayat	0.27
desa	subjek	0.24
desa	wasit	0.18
desa	balita	0.29
desa	pangeran	0.31
desa	asisten	0.17
desa	responden	0.23
desa	juru	0.18
desa	awak	0.23
desa	distributor	0.18
desa	kakek	0.27
desa	profesor	0.16
desa	komandan	0.27
desa	kerabat	0.28
desa	komunis	0.27
desa	teroris	0.24
desa	arsitek	0.26
desa	politisi	0.28
desa	ratu	0.25
desa	desainer	0.22
desa	kapten	0.16
desa	sekutu	0.26
desa	alumni	0.19
desa	sponsor	0.21
desa	atasan	0.13
desa	vokalis	0.14
desa	santri	0.31
desa	sekretaris	0.26
desa	jurnalis	0.23
desa	kritikus	0.15
desa	oknum	0.24
desa	konsultan	0.2
desa	turis	0.31
desa	bidan	0.39
desa	rasul	0.2
desa	iblis	0.19
desa	demonstrasi	0.15
desa	janda	0.32
desa	elit	0.32
desa	kader	0.29
desa	waris	0.22
desa	insinyur	0.22
desa	dukun	0.34
desa	audit	0.17
desa	duta	0.25
desa	doktor	0.13
desa	bubur	0.16
desa	intelijen	0.18
desa	praktisi	0.19
desa	walikota	0.35
desa	finalis	0.2
desa	panglima	0.27
desa	imigran	0.28
desa	resepsionis	0.15
desa	delegasi	0.28
desa	spektrum	0.12
desa	keponakan	0.21
desa	teknisi	0.21
desa	jago	0.12
desa	kiper	0.18
desa	propaganda	0.12
desa	analis	0.09
desa	striker	0.21
desa	ekonom	0.18
desa	tuna	0.13
desa	supir	0.17
desa	ksatria	0.28
desa	dalang	0.29
desa	wirausaha	0.23
desa	majikan	0.22
desa	administrator	0.21
desa	pucuk	0.22
desa	kapitalis	0.16
desa	agensi	0.18
desa	mukmin	0.21
desa	detektif	0.18
desa	jaksa	0.21
desa	kolektor	0.23
desa	macan	0.22
desa	preman	0.3
desa	direksi	0.17
desa	fasilitator	0.32
desa	kristen	0.27
desa	bibi	0.17
desa	pramuka	0.27
desa	botani	0.15
desa	jemaah	0.22
desa	debitur	0.2
desa	diktator	0.19
desa	abdi	0.25
desa	lurah	0.52
desa	milisi	0.32
desa	demonstran	0.16
desa	sandera	0.21
desa	astronot	0.13
desa	serdadu	0.33
desa	bendahara	0.26
desa	kuli	0.17
desa	kreditur	0.17
desa	biang	0.16
desa	separatis	0.22
desa	mumi	0.15
desa	informan	0.29
desa	humas	0.17
desa	cleaning	0.06
desa	duda	0.22
desa	eksportir	0.23
desa	wiraswasta	0.23
desa	nona	0.16
desa	deputi	0.25
desa	firaun	0.21
desa	marinir	0.19
desa	inspektur	0.24
desa	pialang	0.2
desa	miliarder	0.19
desa	satria	0.22
desa	panelis	0.1
desa	habib	0.11
desa	penterjemah	0.16
desa	wapres	0.16
desa	marxis	0.1
desa	madam	0.15
daerah	dalam	0.43
daerah	tahun	0.32
daerah	orang	0.43
daerah	saat	0.44
daerah	anak	0.32
daerah	tempat	0.6
daerah	diri	0.29
daerah	manusia	0.3
daerah	hasil	0.31
daerah	masyarakat	0.56
daerah	kelas	0.33
daerah	hidup	0.33
daerah	wanita	0.35
daerah	anggota	0.37
daerah	keluarga	0.38
daerah	data	0.27
daerah	ibu	0.34
daerah	kelompok	0.39
daerah	jam	0.24
daerah	tim	0.35
daerah	kulit	0.43
daerah	bisnis	0.33
daerah	siswa	0.26
daerah	pihak	0.37
daerah	pria	0.31
daerah	media	0.32
daerah	guru	0.27
daerah	perempuan	0.35
daerah	kepala	0.5
daerah	bumi	0.45
daerah	politik	0.39
daerah	teman	0.28
daerah	bangsa	0.42
daerah	batu	0.34
daerah	warga	0.51
daerah	perangkat	0.41
daerah	model	0.24
daerah	bayi	0.27
daerah	mahasiswa	0.27
daerah	dokter	0.26
daerah	internet	0.3
daerah	raja	0.34
daerah	rakyat	0.49
daerah	ahli	0.23
daerah	tokoh	0.39
daerah	pasukan	0.36
daerah	tenaga	0.26
daerah	kaum	0.36
daerah	istri	0.24
daerah	militer	0.38
daerah	karakter	0.29
daerah	gadis	0.31
daerah	suami	0.22
daerah	calon	0.31
daerah	ayah	0.21
daerah	tamu	0.28
daerah	individu	0.33
daerah	remaja	0.3
daerah	umat	0.33
daerah	mantan	0.21
daerah	matahari	0.26
daerah	tipe	0.29
daerah	burung	0.3
daerah	korban	0.24
daerah	konsumen	0.26
daerah	putra	0.27
daerah	saudara	0.24
daerah	manajemen	0.27
daerah	agen	0.3
daerah	tentara	0.37
daerah	objek	0.4
daerah	generasi	0.28
daerah	putri	0.27
daerah	umur	0.24
daerah	presiden	0.3
daerah	pajak	0.37
daerah	makhluk	0.3
daerah	ujung	0.51
daerah	pasien	0.28
daerah	kelapa	0.28
daerah	polisi	0.32
daerah	luka	0.3
daerah	suhu	0.34
daerah	sahabat	0.18
daerah	staf	0.22
daerah	radio	0.32
daerah	kampung	0.46
daerah	aktor	0.27
daerah	ulama	0.29
daerah	artis	0.3
daerah	kontak	0.28
daerah	lelaki	0.28
daerah	murid	0.25
daerah	ketua	0.29
daerah	wakil	0.39
daerah	pegawai	0.35
daerah	musuh	0.27
daerah	adik	0.18
daerah	dewa	0.19
daerah	biji	0.24
daerah	kakak	0.15
daerah	produsen	0.3
daerah	menteri	0.31
daerah	profesi	0.28
daerah	mitra	0.32
daerah	raksasa	0.29
daerah	manajer	0.26
daerah	dosen	0.23
daerah	sutradara	0.19
daerah	buruh	0.27
daerah	nenek	0.21
daerah	induk	0.32
daerah	rekan	0.27
daerah	tetangga	0.42
daerah	kuasa	0.23
daerah	bandar	0.34
daerah	terapi	0.13
daerah	malaikat	0.13
daerah	gubernur	0.47
daerah	prajurit	0.28
daerah	tukang	0.22
daerah	operator	0.34
daerah	pakar	0.24
daerah	wartawan	0.23
daerah	pacar	0.18
daerah	produser	0.2
daerah	senior	0.26
daerah	wali	0.3
daerah	saksi	0.18
daerah	kawan	0.24
daerah	hamba	0.17
daerah	obyek	0.41
daerah	seniman	0.29
daerah	dewan	0.38
daerah	hakim	0.19
daerah	kaisar	0.23
daerah	famili	0.24
daerah	pahlawan	0.25
daerah	investor	0.28
daerah	perwira	0.25
daerah	legenda	0.32
daerah	eksekutif	0.29
daerah	budak	0.23
daerah	mama	0.1
daerah	kerangka	0.28
daerah	cucu	0.14
daerah	tambang	0.38
daerah	nelayan	0.34
daerah	hantu	0.22
daerah	atlet	0.29
daerah	isteri	0.2
daerah	pendeta	0.25
daerah	direktur	0.23
daerah	politikus	0.26
daerah	formasi	0.29
daerah	panitia	0.25
daerah	aktivis	0.23
daerah	jenderal	0.25
daerah	pilot	0.19
daerah	kandidat	0.3
daerah	mayat	0.24
daerah	subjek	0.26
daerah	wasit	0.14
daerah	balita	0.23
daerah	pangeran	0.3
daerah	asisten	0.2
daerah	responden	0.18
daerah	juru	0.16
daerah	awak	0.15
daerah	distributor	0.29
daerah	kakek	0.17
daerah	profesor	0.18
daerah	komandan	0.29
daerah	kerabat	0.32
daerah	komunis	0.28
daerah	teroris	0.2
daerah	arsitek	0.19
daerah	politisi	0.31
daerah	ratu	0.22
daerah	desainer	0.22
daerah	kapten	0.15
daerah	sekutu	0.28
daerah	alumni	0.19
daerah	sponsor	0.21
daerah	atasan	0.24
daerah	vokalis	0.15
daerah	santri	0.28
daerah	sekretaris	0.28
daerah	jurnalis	0.18
daerah	kritikus	0.12
daerah	oknum	0.26
daerah	konsultan	0.24
daerah	turis	0.31
daerah	bidan	0.27
daerah	rasul	0.18
daerah	iblis	0.17
daerah	demonstrasi	0.23
daerah	janda	0.22
daerah	elit	0.4
daerah	kader	0.29
daerah	waris	0.2
daerah	insinyur	0.18
daerah	dukun	0.26
daerah	audit	0.21
daerah	duta	0.26
daerah	doktor	0.13
daerah	bubur	0.19
daerah	intelijen	0.27
daerah	praktisi	0.24
daerah	walikota	0.45
daerah	finalis	0.24
daerah	panglima	0.27
daerah	imigran	0.3
daerah	resepsionis	0.15
daerah	delegasi	0.27
daerah	spektrum	0.28
daerah	keponakan	0.2
daerah	teknisi	0.2
daerah	jago	0.17
daerah	kiper	0.22
daerah	propaganda	0.18
daerah	analis	0.12
daerah	striker	0.21
daerah	ekonom	0.17
daerah	tuna	0.16
daerah	supir	0.18
daerah	ksatria	0.2
daerah	dalang	0.23
daerah	wirausaha	0.22
daerah	majikan	0.2
daerah	administrator	0.22
daerah	pucuk	0.28
daerah	kapitalis	0.17
daerah	agensi	0.23
daerah	mukmin	0.19
daerah	detektif	0.18
daerah	jaksa	0.23
daerah	kolektor	0.27
daerah	macan	0.22
daerah	preman	0.27
daerah	direksi	0.19
daerah	fasilitator	0.21
daerah	kristen	0.23
daerah	bibi	0.15
daerah	pramuka	0.25
daerah	botani	0.21
daerah	jemaah	0.24
daerah	debitur	0.2
daerah	diktator	0.17
daerah	abdi	0.22
daerah	lurah	0.38
daerah	milisi	0.29
daerah	demonstran	0.15
daerah	sandera	0.17
daerah	astronot	0.19
daerah	serdadu	0.28
daerah	bendahara	0.29
daerah	kuli	0.23
daerah	kreditur	0.21
daerah	biang	0.19
daerah	separatis	0.32
daerah	mumi	0.14
daerah	informan	0.25
daerah	humas	0.2
daerah	cleaning	0.13
daerah	duda	0.14
daerah	eksportir	0.24
daerah	wiraswasta	0.17
daerah	nona	0.12
daerah	deputi	0.22
daerah	firaun	0.14
daerah	marinir	0.19
daerah	inspektur	0.25
daerah	pialang	0.2
daerah	miliarder	0.14
daerah	satria	0.15
daerah	panelis	0.1
daerah	habib	0.13
daerah	penterjemah	0.13
daerah	wapres	0.18
daerah	marxis	0.17
daerah	madam	0.2
wilayah	dalam	0.42
wilayah	tahun	0.3
wilayah	orang	0.36
wilayah	saat	0.36
wilayah	anak	0.29
wilayah	tempat	0.52
wilayah	diri	0.24
wilayah	manusia	0.31
wilayah	hasil	0.28
wilayah	masyarakat	0.49
wilayah	kelas	0.34
wilayah	hidup	0.33
wilayah	wanita	0.31
wilayah	anggota	0.32
wilayah	keluarga	0.35
wilayah	data	0.3
wilayah	ibu	0.31
wilayah	kelompok	0.38
wilayah	jam	0.24
wilayah	tim	0.32
wilayah	kulit	0.37
wilayah	bisnis	0.32
wilayah	siswa	0.23
wilayah	pihak	0.35
wilayah	pria	0.28
wilayah	media	0.29
wilayah	guru	0.21
wilayah	perempuan	0.34
wilayah	kepala	0.38
wilayah	bumi	0.46
wilayah	politik	0.4
wilayah	teman	0.21
wilayah	bangsa	0.41
wilayah	batu	0.31
wilayah	warga	0.48
wilayah	perangkat	0.38
wilayah	model	0.21
wilayah	bayi	0.25
wilayah	mahasiswa	0.24
wilayah	dokter	0.19
wilayah	internet	0.3
wilayah	raja	0.32
wilayah	rakyat	0.4
wilayah	ahli	0.2
wilayah	tokoh	0.3
wilayah	pasukan	0.42
wilayah	tenaga	0.27
wilayah	kaum	0.31
wilayah	istri	0.22
wilayah	militer	0.42
wilayah	karakter	0.24
wilayah	gadis	0.27
wilayah	suami	0.19
wilayah	calon	0.25
wilayah	ayah	0.19
wilayah	tamu	0.25
wilayah	individu	0.28
wilayah	remaja	0.3
wilayah	umat	0.37
wilayah	mantan	0.16
wilayah	matahari	0.22
wilayah	tipe	0.26
wilayah	burung	0.25
wilayah	korban	0.29
wilayah	konsumen	0.27
wilayah	putra	0.24
wilayah	saudara	0.25
wilayah	manajemen	0.28
wilayah	agen	0.3
wilayah	tentara	0.37
wilayah	objek	0.4
wilayah	generasi	0.25
wilayah	putri	0.23
wilayah	umur	0.28
wilayah	presiden	0.27
wilayah	pajak	0.33
wilayah	makhluk	0.3
wilayah	ujung	0.45
wilayah	pasien	0.24
wilayah	kelapa	0.24
wilayah	polisi	0.31
wilayah	luka	0.26
wilayah	suhu	0.32
wilayah	sahabat	0.18
wilayah	staf	0.19
wilayah	radio	0.29
wilayah	kampung	0.44
wilayah	aktor	0.22
wilayah	ulama	0.26
wilayah	artis	0.24
wilayah	kontak	0.28
wilayah	lelaki	0.29
wilayah	murid	0.22
wilayah	ketua	0.23
wilayah	wakil	0.32
wilayah	pegawai	0.28
wilayah	musuh	0.3
wilayah	adik	0.18
wilayah	dewa	0.2
wilayah	biji	0.23
wilayah	kakak	0.15
wilayah	produsen	0.27
wilayah	menteri	0.28
wilayah	profesi	0.27
wilayah	mitra	0.31
wilayah	raksasa	0.27
wilayah	manajer	0.22
wilayah	dosen	0.2
wilayah	sutradara	0.17
wilayah	buruh	0.26
wilayah	nenek	0.19
wilayah	induk	0.31
wilayah	rekan	0.23
wilayah	tetangga	0.41
wilayah	kuasa	0.27
wilayah	bandar	0.38
wilayah	terapi	0.1
wilayah	malaikat	0.13
wilayah	gubernur	0.37
wilayah	prajurit	0.3
wilayah	tukang	0.16
wilayah	operator	0.29
wilayah	pakar	0.19
wilayah	wartawan	0.21
wilayah	pacar	0.19
wilayah	produser	0.17
wilayah	senior	0.2
wilayah	wali	0.27
wilayah	saksi	0.19
wilayah	kawan	0.2
wilayah	hamba	0.13
wilayah	obyek	0.41
wilayah	seniman	0.22
wilayah	dewan	0.34
wilayah	hakim	0.2
wilayah	kaisar	0.29
wilayah	famili	0.21
wilayah	pahlawan	0.18
wilayah	investor	0.23
wilayah	perwira	0.23
wilayah	legenda	0.25
wilayah	eksekutif	0.24
wilayah	budak	0.26
wilayah	mama	0.08
wilayah	kerangka	0.31
wilayah	cucu	0.16
wilayah	tambang	0.34
wilayah	nelayan	0.29
wilayah	hantu	0.2
wilayah	atlet	0.19
wilayah	isteri	0.17
wilayah	pendeta	0.21
wilayah	direktur	0.18
wilayah	politikus	0.24
wilayah	formasi	0.31
wilayah	panitia	0.2
wilayah	aktivis	0.23
wilayah	jenderal	0.24
wilayah	pilot	0.21
wilayah	kandidat	0.27
wilayah	mayat	0.25
wilayah	subjek	0.28
wilayah	wasit	0.1
wilayah	balita	0.26
wilayah	pangeran	0.29
wilayah	asisten	0.15
wilayah	responden	0.21
wilayah	juru	0.15
wilayah	awak	0.19
wilayah	distributor	0.28
wilayah	kakek	0.16
wilayah	profesor	0.16
wilayah	komandan	0.29
wilayah	kerabat	0.3
wilayah	komunis	0.31
wilayah	teroris	0.27
wilayah	arsitek	0.19
wilayah	politisi	0.24
wilayah	ratu	0.2
wilayah	desainer	0.17
wilayah	kapten	0.13
wilayah	sekutu	0.36
wilayah	alumni	0.18
wilayah	sponsor	0.15
wilayah	atasan	0.18
wilayah	vokalis	0.13
wilayah	santri	0.23
wilayah	sekretaris	0.22
wilayah	jurnalis	0.2
wilayah	kritikus	0.11
wilayah	oknum	0.22
wilayah	konsultan	0.2
wilayah	turis	0.26
wilayah	bidan	0.25
wilayah	rasul	0.19
wilayah	iblis	0.17
wilayah	demonstrasi	0.2
wilayah	janda	0.22
wilayah	elit	0.33
wilayah	kader	0.26
wilayah	waris	0.28
wilayah	insinyur	0.13
wilayah	dukun	0.21
wilayah	audit	0.21
wilayah	duta	0.25
wilayah	doktor	0.11
wilayah	bubur	0.16
wilayah	intelijen	0.28
wilayah	praktisi	0.17
wilayah	walikota	0.32
wilayah	finalis	0.21
wilayah	panglima	0.26
wilayah	imigran	0.3
wilayah	resepsionis	0.15
wilayah	delegasi	0.27
wilayah	spektrum	0.31
wilayah	keponakan	0.17
wilayah	teknisi	0.19
wilayah	jago	0.11
wilayah	kiper	0.22
wilayah	propaganda	0.22
wilayah	analis	0.13
wilayah	striker	0.21
wilayah	ekonom	0.17
wilayah	tuna	0.17
wilayah	supir	0.14
wilayah	ksatria	0.2
wilayah	dalang	0.18
wilayah	wirausaha	0.18
wilayah	majikan	0.23
wilayah	administrator	0.22
wilayah	pucuk	0.23
wilayah	kapitalis	0.19
wilayah	agensi	0.28
wilayah	mukmin	0.16
wilayah	detektif	0.14
wilayah	jaksa	0.21
wilayah	kolektor	0.21
wilayah	macan	0.22
wilayah	preman	0.23
wilayah	direksi	0.16
wilayah	fasilitator	0.15
wilayah	kristen	0.24
wilayah	bibi	0.12
wilayah	pramuka	0.22
wilayah	botani	0.18
wilayah	jemaah	0.24
wilayah	debitur	0.22
wilayah	diktator	0.18
wilayah	abdi	0.19
wilayah	lurah	0.31
wilayah	milisi	0.3
wilayah	demonstran	0.14
wilayah	sandera	0.23
wilayah	astronot	0.15
wilayah	serdadu	0.23
wilayah	bendahara	0.21
wilayah	kuli	0.16
wilayah	kreditur	0.2
wilayah	biang	0.14
wilayah	separatis	0.32
wilayah	mumi	0.14
wilayah	informan	0.19
wilayah	humas	0.15
wilayah	cleaning	0.07
wilayah	duda	0.16
wilayah	eksportir	0.25
wilayah	wiraswasta	0.11
wilayah	nona	0.08
wilayah	deputi	0.19
wilayah	firaun	0.11
wilayah	marinir	0.21
wilayah	inspektur	0.21
wilayah	pialang	0.2
wilayah	miliarder	0.16
wilayah	satria	0.11
wilayah	panelis	0.11
wilayah	habib	0.1
wilayah	penterjemah	0.12
wilayah	wapres	0.11
wilayah	marxis	0.22
wilayah	madam	0.11
informasi	dalam	0.36
informasi	tahun	0.22
informasi	orang	0.36
informasi	saat	0.36
informasi	anak	0.28
informasi	tempat	0.38
informasi	diri	0.28
informasi	manusia	0.32
informasi	hasil	0.46
informasi	masyarakat	0.43
informasi	kelas	0.19
informasi	hidup	0.27
informasi	wanita	0.26
informasi	anggota	0.31
informasi	keluarga	0.31
informasi	data	0.7
informasi	ibu	0.24
informasi	kelompok	0.31
informasi	jam	0.25
informasi	tim	0.3
informasi	kulit	0.26
informasi	bisnis	0.4
informasi	siswa	0.33
informasi	pihak	0.4
informasi	pria	0.22
informasi	media	0.49
informasi	guru	0.31
informasi	perempuan	0.21
informasi	kepala	0.23
informasi	bumi	0.21
informasi	politik	0.34
informasi	teman	0.37
informasi	bangsa	0.22
informasi	batu	0.26
informasi	warga	0.29
informasi	perangkat	0.42
informasi	model	0.37
informasi	bayi	0.25
informasi	mahasiswa	0.32
informasi	dokter	0.29
informasi	internet	0.5
informasi	raja	0.21
informasi	rakyat	0.29
informasi	ahli	0.34
informasi	tokoh	0.32
informasi	pasukan	0.26
informasi	tenaga	0.39
informasi	kaum	0.18
informasi	istri	0.24
informasi	militer	0.27
informasi	karakter	0.29
informasi	gadis	0.21
informasi	suami	0.24
informasi	calon	0.34
informasi	ayah	0.24
informasi	tamu	0.27
informasi	individu	0.36
informasi	remaja	0.26
informasi	umat	0.28
informasi	mantan	0.26
informasi	matahari	0.25
informasi	tipe	0.28
informasi	burung	0.22
informasi	korban	0.34
informasi	konsumen	0.39
informasi	putra	0.19
informasi	saudara	0.29
informasi	manajemen	0.46
informasi	agen	0.37
informasi	tentara	0.28
informasi	objek	0.37
informasi	generasi	0.3
informasi	putri	0.18
informasi	umur	0.23
informasi	presiden	0.22
informasi	pajak	0.38
informasi	makhluk	0.22
informasi	ujung	0.19
informasi	pasien	0.31
informasi	kelapa	0.26
informasi	polisi	0.3
informasi	luka	0.25
informasi	suhu	0.24
informasi	sahabat	0.31
informasi	staf	0.26
informasi	radio	0.38
informasi	kampung	0.21
informasi	aktor	0.25
informasi	ulama	0.27
informasi	artis	0.29
informasi	kontak	0.42
informasi	lelaki	0.17
informasi	murid	0.21
informasi	ketua	0.19
informasi	wakil	0.27
informasi	pegawai	0.29
informasi	musuh	0.23
informasi	adik	0.2
informasi	dewa	0.2
informasi	biji	0.27
informasi	kakak	0.23
informasi	produsen	0.32
informasi	menteri	0.22
informasi	profesi	0.32
informasi	mitra	0.31
informasi	raksasa	0.21
informasi	manajer	0.34
informasi	dosen	0.28
informasi	sutradara	0.16
informasi	buruh	0.21
informasi	nenek	0.17
informasi	induk	0.31
informasi	rekan	0.31
informasi	tetangga	0.26
informasi	kuasa	0.29
informasi	bandar	0.24
informasi	terapi	0.29
informasi	malaikat	0.17
informasi	gubernur	0.19
informasi	prajurit	0.21
informasi	tukang	0.24
informasi	operator	0.3
informasi	pakar	0.37
informasi	wartawan	0.36
informasi	pacar	0.24
informasi	produser	0.24
informasi	senior	0.25
informasi	wali	0.21
informasi	saksi	0.33
informasi	kawan	0.29
informasi	hamba	0.15
informasi	obyek	0.37
informasi	seniman	0.18
informasi	dewan	0.21
informasi	hakim	0.22
informasi	kaisar	0.18
informasi	famili	0.16
informasi	pahlawan	0.23
informasi	investor	0.33
informasi	perwira	0.23
informasi	legenda	0.33
informasi	eksekutif	0.23
informasi	budak	0.13
informasi	mama	0.2
informasi	kerangka	0.34
informasi	cucu	0.16
informasi	tambang	0.26
informasi	nelayan	0.22
informasi	hantu	0.2
informasi	atlet	0.21
informasi	isteri	0.18
informasi	pendeta	0.17
informasi	direktur	0.18
informasi	politikus	0.21
informasi	formasi	0.34
informasi	panitia	0.21
informasi	aktivis	0.25
informasi	jenderal	0.16
informasi	pilot	0.2
informasi	kandidat	0.35
informasi	mayat	0.28
informasi	subjek	0.33
informasi	wasit	0.15
informasi	balita	0.21
informasi	pangeran	0.16
informasi	asisten	0.23
informasi	responden	0.3
informasi	juru	0.26
informasi	awak	0.28
informasi	distributor	0.28
informasi	kakek	0.16
informasi	profesor	0.19
informasi	komandan	0.21
informasi	kerabat	0.29
informasi	komunis	0.24
informasi	teroris	0.27
informasi	arsitek	0.19
informasi	politisi	0.27
informasi	ratu	0.18
informasi	desainer	0.22
informasi	kapten	0.15
informasi	sekutu	0.25
informasi	alumni	0.29
informasi	sponsor	0.33
informasi	atasan	0.27
informasi	vokalis	0.15
informasi	santri	0.2
informasi	sekretaris	0.21
informasi	jurnalis	0.36
informasi	kritikus	0.25
informasi	oknum	0.27
informasi	konsultan	0.34
informasi	turis	0.26
informasi	bidan	0.23
informasi	rasul	0.19
informasi	iblis	0.11
informasi	demonstrasi	0.29
informasi	janda	0.14
informasi	elit	0.17
informasi	kader	0.24
informasi	waris	0.25
informasi	insinyur	0.21
informasi	dukun	0.2
informasi	audit	0.37
informasi	duta	0.28
